INFO:root:[AutoTrain] ep=0, question='Language spoken in Czech Republic?', correct=10, chosen=4, rew=-1, eps=0.995, confidence=0.0769
INFO:root:[AutoTrain] ep=263, question='What language do people speak in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.266, confidence=1.0596
INFO:root:[AutoTrain] ep=264, question='Where will I be in 10 years?', correct=11, chosen=2, rew=-1, eps=0.265, confidence=-0.3291
INFO:root:[AutoTrain] ep=265, question='Which university that teaches computer science is the biggest in Hradec Kralove?', correct=2, chosen=8, rew=-1, eps=0.264, confidence=0.0769
INFO:root:[AutoTrain] ep=266, question='What is the capital of Poland?', correct=0, chosen=11, rew=-1, eps=0.262, confidence=-0.5004
INFO:root:[AutoTrain] ep=267, question='University in Hradec Kralove?', correct=2, chosen=3, rew=-1, eps=0.261, confidence=0.0769
INFO:root:[AutoTrain] ep=268, question='Capital of Poland is? ', correct=0, chosen=1, rew=-1, eps=0.260, confidence=-0.4306
INFO:root:[AutoTrain] ep=269, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=4, rew=-1, eps=0.258, confidence=0.0769
INFO:root:[AutoTrain] ep=270, question='What is the capital of Germany?', correct=6, chosen=10, rew=-1, eps=0.257, confidence=0.0769
INFO:root:[AutoTrain] ep=271, question='Date of New Year's Day?', correct=7, chosen=1, rew=-1, eps=0.256, confidence=0.0769
INFO:root:[AutoTrain] ep=272, question='Where will I be in 10 years?', correct=11, chosen=2, rew=-1, eps=0.255, confidence=-0.3267
INFO:root:[AutoTrain] ep=273, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=1, rew=-1, eps=0.253, confidence=-0.4684
INFO:root:[AutoTrain] ep=274, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.252, confidence=-0.1136
INFO:root:[AutoTrain] ep=275, question='Is there a university called UHK?', correct=2, chosen=11, rew=-1, eps=0.251, confidence=0.0769
INFO:root:[AutoTrain] ep=276, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.249, confidence=-0.1980
INFO:root:[AutoTrain] ep=277, question='What day is New Year?', correct=7, chosen=11, rew=-1, eps=0.248, confidence=-0.6105
INFO:root:[AutoTrain] ep=278, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.247, confidence=-0.3878
INFO:root:[AutoTrain] ep=279, question='When is New Year's Day celebrated?', correct=7, chosen=12, rew=-1, eps=0.246, confidence=-0.4180
INFO:root:[AutoTrain] ep=280, question='Which language do Czechs speak?', correct=10, chosen=3, rew=-1, eps=0.245, confidence=0.0769
INFO:root:[AutoTrain] ep=281, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.243, confidence=-0.1687
INFO:root:[AutoTrain] ep=282, question='What is the difference between a city and a country?', correct=4, chosen=8, rew=-1, eps=0.242, confidence=0.0322
INFO:root:[AutoTrain] ep=283, question='Explain the concept of gravity in simple terms.', correct=4, chosen=7, rew=-1, eps=0.241, confidence=-0.5820
INFO:root:[AutoTrain] ep=284, question='How many days in leap year February?', correct=3, chosen=3, rew=1, eps=0.240, confidence=0.6751
INFO:root:[AutoTrain] ep=285, question='Who created the painting 'Lady with an Ermine'?', correct=1, chosen=7, rew=-1, eps=0.238, confidence=0.0769
INFO:root:[AutoTrain] ep=286, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.237, confidence=0.8517
INFO:root:[AutoTrain] ep=287, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.236, confidence=-0.2255
INFO:root:[AutoTrain] ep=288, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.235, confidence=-0.3846
INFO:root:[AutoTrain] ep=289, question='When is January 1 celebrated?', correct=7, chosen=3, rew=-1, eps=0.234, confidence=-0.1914
INFO:root:[AutoTrain] ep=290, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.233, confidence=-0.1021
INFO:root:[AutoTrain] ep=291, question='What happens when you mix blue and yellow paint? ', correct=4, chosen=6, rew=-1, eps=0.231, confidence=0.0769
INFO:root:[AutoTrain] ep=292, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.230, confidence=0.8359
INFO:root:[AutoTrain] ep=293, question='What is the name of university in Hradec Kralove?', correct=2, chosen=10, rew=-1, eps=0.229, confidence=0.0769
INFO:root:[AutoTrain] ep=294, question='Who painted the Lady with an Ermine?', correct=1, chosen=3, rew=-1, eps=0.228, confidence=0.0769
INFO:root:[AutoTrain] ep=295, question='How does a leap year work? ', correct=4, chosen=3, rew=-1, eps=0.227, confidence=0.0282
INFO:root:[AutoTrain] ep=296, question='How many days does February contain in a leap year?', correct=3, chosen=5, rew=-1, eps=0.226, confidence=0.0769
INFO:root:[AutoTrain] ep=297, question='What is the capital of Poland?', correct=0, chosen=2, rew=-1, eps=0.225, confidence=-0.5731
INFO:root:[AutoTrain] ep=298, question='Warsaw is the capital of which country?', correct=8, chosen=1, rew=-1, eps=0.223, confidence=0.0769
INFO:root:[AutoTrain] ep=299, question='What is the difference between a city and a country?', correct=4, chosen=6, rew=-1, eps=0.222, confidence=0.0769
INFO:root:[AutoTrain] ep=300, question='What is capital of Germany?', correct=6, chosen=11, rew=-1, eps=0.221, confidence=-0.2294
INFO:root:[AutoTrain] ep=301, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.220, confidence=0.6467
INFO:root:[AutoTrain] ep=302, question='Who will be the next president of Poland?', correct=11, chosen=10, rew=-1, eps=0.219, confidence=-0.5027
INFO:root:[AutoTrain] ep=303, question='New Year's Day date?', correct=7, chosen=7, rew=1, eps=0.218, confidence=-0.2491
INFO:root:[AutoTrain] ep=304, question='What is the language used in the Czech Republic?', correct=10, chosen=11, rew=-1, eps=0.217, confidence=0.0769
INFO:root:[AutoTrain] ep=305, question='What is the language used in the Czech Republic?', correct=10, chosen=3, rew=-1, eps=0.216, confidence=0.0769
INFO:root:[AutoTrain] ep=306, question='What is the capital of Poland?', correct=0, chosen=2, rew=-1, eps=0.215, confidence=-0.5988
INFO:root:[AutoTrain] ep=307, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=10, rew=-1, eps=0.214, confidence=0.0769
INFO:root:[AutoTrain] ep=308, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.212, confidence=-0.5299
INFO:root:[AutoTrain] ep=309, question='Date of New Year's Day?', correct=7, chosen=5, rew=-1, eps=0.211, confidence=0.0769
INFO:root:[AutoTrain] ep=310, question='Who is the author of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.210, confidence=-0.1098
INFO:root:[AutoTrain] ep=311, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.209, confidence=-0.0622
INFO:root:[AutoTrain] ep=312, question='What is the name of university in Hradec Kralove?', correct=2, chosen=2, rew=1, eps=0.208, confidence=0.3068
INFO:root:[AutoTrain] ep=313, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.207, confidence=0.9072
INFO:root:[AutoTrain] ep=314, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.206, confidence=-0.3298
INFO:root:[AutoTrain] ep=315, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.205, confidence=0.7808
INFO:root:[AutoTrain] ep=316, question='What is the name of the painting , which features a lady with an ermine?', correct=9, chosen=8, rew=-1, eps=0.204, confidence=0.1680
INFO:root:[AutoTrain] ep=317, question='On which date do people celebrate New Year’s Day?', correct=7, chosen=7, rew=1, eps=0.203, confidence=-0.2992
INFO:root:[AutoTrain] ep=318, question='Where will I be in 10 years?', correct=11, chosen=4, rew=-1, eps=0.202, confidence=-0.2468
INFO:root:[AutoTrain] ep=319, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.201, confidence=1.0743
INFO:root:[AutoTrain] ep=320, question='Explain the concept of gravity in simple terms.', correct=4, chosen=4, rew=1, eps=0.200, confidence=-0.4433
INFO:root:[AutoTrain] ep=321, question='Where is the capital city of Poland?', correct=0, chosen=2, rew=-1, eps=0.199, confidence=-0.4811
INFO:root:[AutoTrain] ep=322, question='What are the main colors of the Polish flag?', correct=4, chosen=4, rew=1, eps=0.198, confidence=0.1005
INFO:root:[AutoTrain] ep=323, question='Who is the painter of 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.197, confidence=0.4984
INFO:root:[AutoTrain] ep=324, question='Which city keeps 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.196, confidence=0.8579
INFO:root:[AutoTrain] ep=325, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.195, confidence=-0.2697
INFO:root:[AutoTrain] ep=326, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=0, rew=-1, eps=0.194, confidence=0.0769
INFO:root:[AutoTrain] ep=327, question='Which language is spoken in Czech Republic?', correct=10, chosen=0, rew=-1, eps=0.193, confidence=0.0769
INFO:root:[AutoTrain] ep=328, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=2, rew=-1, eps=0.192, confidence=-0.3645
INFO:root:[AutoTrain] ep=329, question='How does a leap year work? ', correct=4, chosen=3, rew=-1, eps=0.191, confidence=-0.0554
INFO:root:[AutoTrain] ep=330, question='Which language is spoken in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.190, confidence=0.8158
INFO:root:[AutoTrain] ep=331, question='Is there a university called UHK?', correct=2, chosen=2, rew=1, eps=0.189, confidence=0.8535
INFO:root:[AutoTrain] ep=332, question='When is New Year’s Day celebrated?', correct=7, chosen=3, rew=-1, eps=0.188, confidence=0.0769
INFO:root:[AutoTrain] ep=333, question='Name the painter of the Lady with an Ermine.', correct=1, chosen=4, rew=-1, eps=0.187, confidence=0.0769
INFO:root:[AutoTrain] ep=334, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=3, rew=-1, eps=0.187, confidence=0.0769
INFO:root:[AutoTrain] ep=335, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.186, confidence=0.7827
INFO:root:[AutoTrain] ep=336, question='In which city is 'Lady with an Ermine' located?', correct=9, chosen=2, rew=-1, eps=0.185, confidence=-0.0769
INFO:root:[AutoTrain] ep=337, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.184, confidence=0.1880
INFO:root:[AutoTrain] ep=338, question='Painter of the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.183, confidence=0.5595
INFO:root:[AutoTrain] ep=339, question='Czech Republic language?', correct=10, chosen=10, rew=1, eps=0.182, confidence=0.7738
INFO:root:[AutoTrain] ep=340, question='Capital of Poland is? ', correct=0, chosen=1, rew=-1, eps=0.181, confidence=-0.3646
INFO:root:[AutoTrain] ep=341, question='Who is the artist behind Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.180, confidence=0.0656
INFO:root:[AutoTrain] ep=342, question='Who painted the Lady with an Ermine?', correct=1, chosen=1, rew=1, eps=0.179, confidence=0.2895
INFO:root:[AutoTrain] ep=343, question='Where is the capital city of Poland?', correct=0, chosen=1, rew=-1, eps=0.178, confidence=-0.5787
INFO:root:[AutoTrain] ep=344, question='What will the stock market do next week?', correct=11, chosen=11, rew=1, eps=0.177, confidence=-0.0469
INFO:root:[AutoTrain] ep=345, question='What is the capital of Czech Republic?', correct=5, chosen=2, rew=-1, eps=0.177, confidence=0.0769
INFO:root:[AutoTrain] ep=346, question='Warsaw is the capital of what country?', correct=8, chosen=8, rew=1, eps=0.176, confidence=0.8540
INFO:root:[AutoTrain] ep=347, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=11, rew=-1, eps=0.175, confidence=0.0769
INFO:root:[AutoTrain] ep=348, question='Where can I find the painting 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.174, confidence=0.5727
INFO:root:[AutoTrain] ep=349, question='Language spoken in Czech Republic?', correct=10, chosen=5, rew=-1, eps=0.173, confidence=0.0769
INFO:root:[AutoTrain] ep=350, question='Where is 'Lady with an Ermine' located?', correct=8, chosen=8, rew=1, eps=0.172, confidence=-0.3659
INFO:root:[AutoTrain] ep=351, question='Who will be the next president of Poland?', correct=11, chosen=1, rew=-1, eps=0.171, confidence=-0.3954
INFO:root:[AutoTrain] ep=352, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.170, confidence=1.0986
INFO:root:[AutoTrain] ep=353, question='Date of New Year's Day?', correct=7, chosen=7, rew=1, eps=0.170, confidence=0.3862
INFO:root:[AutoTrain] ep=354, question='Berlin is capital of which country?', correct=12, chosen=1, rew=-1, eps=0.169, confidence=0.0769
INFO:root:[AutoTrain] ep=355, question='Where you can found painting: Lady with an Ermine?', correct=8, chosen=4, rew=-1, eps=0.168, confidence=0.0769
INFO:root:[AutoTrain] ep=356, question='Warsaw is capital of what country?', correct=8, chosen=8, rew=1, eps=0.167, confidence=0.8465
INFO:root:[AutoTrain] ep=357, question='Where is the capital city of Poland?', correct=0, chosen=1, rew=-1, eps=0.166, confidence=-0.5702
INFO:root:[AutoTrain] ep=358, question='What is the language used in the Czech Republic?', correct=10, chosen=10, rew=1, eps=0.165, confidence=0.7567
INFO:root:[AutoTrain] ep=359, question='Where is 'Lady with an Ermine' displayed?', correct=8, chosen=2, rew=-1, eps=0.165, confidence=-0.4635
INFO:root:[AutoTrain] ep=360, question='Tell me about UHK', correct=2, chosen=2, rew=1, eps=0.164, confidence=0.1918
INFO:root:[AutoTrain] ep=361, question='Which language do Czechs speak?', correct=10, chosen=10, rew=1, eps=0.163, confidence=1.0978
INFO:root:[AutoTrain] ep=362, question='What is the difference between a city and a country?', correct=4, chosen=4, rew=1, eps=0.162, confidence=-0.0871
INFO:root:[AutoTrain] ep=363, question='What is the capital of Poland?', correct=0, chosen=5, rew=-1, eps=0.161, confidence=0.0769
INFO:root:[AutoTrain] ep=364, question='Lady with Ermine location?', correct=8, chosen=8, rew=1, eps=0.160, confidence=0.4074
INFO:root:[AutoTrain] ep=365, question='Language spoken in Czech Republic?', correct=10, chosen=10, rew=1, eps=0.160, confidence=0.8431
INFO:root:[AutoTrain] ep=366, question='What is the capital of Poland?', correct=0, chosen=1, rew=-1, eps=0.159, confidence=-0.5788
INFO:root:[AutoTrain] ep=367, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.158, confidence=0.0700
INFO:root:[AutoTrain] ep=368, question='Who is the author of the painting 'Lady with an Ermine'?', correct=1, chosen=11, rew=-1, eps=0.157, confidence=0.0769
INFO:root:[AutoTrain] ep=369, question='Where is located the painting called 'Lady with an Ermine'?', correct=8, chosen=8, rew=1, eps=0.157, confidence=-0.1549
INFO:root:[AutoTrain] ep=370, question='Warsaw is the capital of which country?', correct=8, chosen=8, rew=1, eps=0.156, confidence=0.8905
INFO:root:[AutoTrain] ep=371, question='What is the capital of Czech Republic?', correct=5, chosen=5, rew=1, eps=0.155, confidence=-0.4239
INFO:root:[AutoTrain] ep=372, question='Capital of Poland is? ', correct=0, chosen=1, rew=-1, eps=0.154, confidence=-0.3921
INFO:root:[AutoTrain] ep=373, question='What are the main colors of the Polish flag?', correct=4, chosen=4, rew=1, eps=0.153, confidence=0.2959
INFO:root:[AutoTrain] ep=374, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.153, confidence=0.1301
INFO:root:[AutoTrain] ep=375, question='What is the capital of the Czech Republic?', correct=5, chosen=5, rew=1, eps=0.152, confidence=-0.4339
INFO:root:[AutoTrain] ep=376, question='Czech Republic official language?', correct=10, chosen=10, rew=1, eps=0.151, confidence=0.8600
INFO:root:[AutoTrain] ep=377, question='What is the next winning lottery number?', correct=11, chosen=11, rew=1, eps=0.150, confidence=-0.0279
INFO:root:[AutoTrain] ep=378, question='Which artist painted 'Lady with an Ermine'?', correct=1, chosen=1, rew=1, eps=0.150, confidence=0.1607
INFO:root:[AutoTrain] ep=379, question='Where will I be in 10 years?', correct=11, chosen=4, rew=-1, eps=0.149, confidence=-0.2645
